Date,Canals to Kuraz Sugar Plantations,Outflow to Lake Turkana
2040-06-20,17.49,106.43
2040-06-21,17.49,106.43
2040-06-22,17.49,106.43
2040-06-23,17.49,106.43
2040-06-24,17.49,106.43
2040-06-25,17.49,106.43
2040-06-26,17.49,106.43
2040-06-27,17.49,106.43
2040-06-28,17.49,106.43
2040-06-29,17.49,106.43
2040-06-30,17.49,106.43
2040-07-01,29.84,322.68
2040-07-02,29.84,322.68
2040-07-03,29.84,322.68
2040-07-04,29.84,322.68
2040-07-05,29.84,322.68
2040-07-06,29.84,322.68
2040-07-07,29.84,322.68
2040-07-08,29.84,322.68
2040-07-09,29.84,322.68
2040-07-10,29.84,322.68
2040-07-11,29.84,322.68
2040-07-12,29.84,322.68
2040-07-13,29.84,322.68
2040-07-14,29.84,322.68
2040-07-15,29.84,322.68
2040-07-16,29.84,322.68
2040-07-17,29.84,322.68
2040-07-18,29.84,322.68
2040-07-19,29.84,322.68
2040-07-20,29.84,322.68
2040-07-21,29.84,322.68
2040-07-22,29.84,322.68
2040-07-23,29.84,322.68
2040-07-24,29.84,322.68
2040-07-25,29.84,322.68
2040-07-26,29.84,322.68
2040-07-27,29.84,322.68
2040-07-28,29.84,322.68
2040-07-29,29.84,322.68
2040-07-30,29.84,322.68
2040-07-31,29.84,322.68
2040-08-01,54.53,522.68
2040-08-02,54.53,522.68
2040-08-03,54.53,522.68
2040-08-04,54.53,522.68
2040-08-05,54.53,522.68
2040-08-06,54.53,522.68
2040-08-07,54.53,522.68
2040-08-08,54.53,522.68
2040-08-09,54.53,522.68
2040-08-10,54.53,522.68
2040-08-11,54.53,522.68
2040-08-12,54.53,522.68
2040-08-13,54.53,522.68
2040-08-14,54.53,522.68
2040-08-15,54.53,522.68
2040-08-16,54.53,522.68
2040-08-17,54.53,522.68
2040-08-18,54.53,522.68
2040-08-19,54.53,522.68
2040-08-20,54.53,522.68
2040-08-21,54.53,522.68
2040-08-22,54.53,522.68
2040-08-23,54.53,522.68
2040-08-24,54.53,522.68
2040-08-25,54.53,522.68
2040-08-26,54.53,522.68
2040-08-27,54.53,522.68
2040-08-28,54.53,522.68
2040-08-29,54.53,522.68
2040-08-30,54.53,522.68
2040-08-31,54.53,522.68
2040-09-01,48.35,328.39
2040-09-02,48.35,328.39
2040-09-03,48.35,328.39
2040-09-04,48.35,328.39
2040-09-05,48.35,328.39
2040-09-06,48.35,328.39
2040-09-07,48.35,328.39
2040-09-08,48.35,328.39
2040-09-09,48.35,328.39
2040-09-10,48.35,328.39
2040-09-11,48.35,328.39
2040-09-12,48.35,328.39
2040-09-13,48.35,328.39
2040-09-14,48.35,328.39
2040-09-15,48.35,328.39
2040-09-16,48.35,328.39
2040-09-17,48.35,328.39
2040-09-18,48.35,328.39
2040-09-19,48.35,328.39
2040-09-20,48.35,328.39
2040-09-21,48.35,328.39
2040-09-22,48.35,328.39
2040-09-23,48.35,328.39
2040-09-24,48.35,328.39
2040-09-25,48.35,328.39
2040-09-26,48.35,328.39
2040-09-27,48.35,328.39
2040-09-28,48.35,328.39
2040-09-29,48.35,328.39
2040-09-30,48.35,328.39
2040-10-01,75.62,175.44
2040-10-02,75.62,175.44
2040-10-03,75.62,175.44
2040-10-04,75.62,175.44
2040-10-05,75.62,175.44
2040-10-06,75.62,175.44
2040-10-07,75.62,175.44
2040-10-08,75.62,175.44
2040-10-09,75.62,175.44
2040-10-10,75.62,175.44
2040-10-11,75.62,175.44
2040-10-12,75.62,175.44
2040-10-13,75.62,175.44
2040-10-14,75.62,175.44
2040-10-15,75.62,175.44
2040-10-16,75.62,175.44
2040-10-17,75.62,175.44
2040-10-18,75.62,175.44
2040-10-19,75.62,175.44
2040-10-20,75.62,175.44
2040-10-21,75.62,175.44
2040-10-22,75.62,175.44
2040-10-23,75.62,175.44
2040-10-24,75.62,175.44
2040-10-25,75.62,175.44
2040-10-26,75.62,175.44
2040-10-27,75.62,175.44
2040-10-28,75.62,175.44
2040-10-29,75.62,175.44
2040-10-30,75.62,175.44
2040-10-31,75.62,175.44
2040-11-01,105.45,76.92
2040-11-02,105.45,76.92
2040-11-03,105.45,76.92
2040-11-04,105.45,76.92
2040-11-05,105.45,76.92
2040-11-06,105.45,76.92
2040-11-07,105.45,76.92
2040-11-08,105.45,76.92
2040-11-09,105.45,76.92
2040-11-10,105.45,76.92
2040-11-11,105.45,76.92
2040-11-12,105.45,76.92
2040-11-13,105.45,76.92
2040-11-14,105.45,76.92
2040-11-15,105.45,76.92
2040-11-16,105.45,76.92
2040-11-17,105.45,76.92
2040-11-18,105.45,76.92
2040-11-19,105.45,76.92
2040-11-20,105.45,76.92
2040-11-21,105.45,76.92
2040-11-22,105.45,76.92
2040-11-23,105.45,76.92
2040-11-24,105.45,76.92
2040-11-25,105.45,76.92
2040-11-26,105.45,76.92
2040-11-27,105.45,76.92
2040-11-28,105.45,76.92
2040-11-29,105.45,76.92
2040-11-30,105.45,76.92
2040-12-01,104.42,38.79
2040-12-02,104.42,38.79
2040-12-03,104.42,38.79
2040-12-04,104.42,38.79
2040-12-05,104.42,38.79
2040-12-06,104.42,38.79
2040-12-07,104.42,38.79
2040-12-08,104.42,38.79
2040-12-09,104.42,38.79
2040-12-10,104.42,38.79
2040-12-11,104.42,38.79
2040-12-12,104.42,38.79
2040-12-13,104.42,38.79
2040-12-14,104.42,38.79
2040-12-15,104.42,38.79
2040-12-16,104.42,38.79
2040-12-17,104.42,38.79
2040-12-18,104.42,38.79
2040-12-19,104.42,38.79
2040-12-20,104.42,38.79
2040-12-21,104.42,38.79
2040-12-22,104.42,38.79
2040-12-23,104.42,38.79
2040-12-24,104.42,38.79
2040-12-25,104.42,38.79
2040-12-26,104.42,38.79
2040-12-27,104.42,38.79
2040-12-28,104.42,38.79
2040-12-29,104.42,38.79
2040-12-30,104.42,38.79
2040-12-31,104.42,38.79
