Date,Canals to Kuraz Sugar Plantations
2031-05-03,56.53
2031-05-04,56.53
2031-05-05,56.53
2031-05-06,56.53
2031-05-07,56.53
2031-05-08,56.52
2031-05-09,56.52
2031-05-10,56.53
2031-05-11,56.54
2031-05-12,56.54
2031-05-13,56.54
2031-05-14,56.54
2031-05-15,56.54
2031-05-16,56.54
2031-05-17,56.54
2031-05-18,56.535
2031-05-19,56.54
2031-05-20,56.54
2031-05-21,56.54
2031-05-22,56.54
2031-05-23,56.54
2031-05-24,56.54
2031-05-25,56.54
2031-05-26,56.54
2031-05-27,56.54
2031-05-28,56.54
2031-05-29,56.545
2031-05-30,56.55
2031-05-31,56.55
2031-06-01,58.1
2031-06-02,58.08
2031-06-03,58.085
2031-06-04,58.08
2031-06-05,58.07
2031-06-06,58.07
2031-06-07,58.065
2031-06-08,58.06
2031-06-09,58.055
2031-06-10,58.05
2031-06-11,58.05
2031-06-12,58.05
2031-06-13,58.035
2031-06-14,58.03
2031-06-15,58.025000000000006
2031-06-16,58.01
2031-06-17,58.01
2031-06-18,58.01
2031-06-19,58.004999999999995
2031-06-20,58.0
2031-06-21,57.995000000000005
2031-06-22,57.99
2031-06-23,57.99
2031-06-24,57.99
2031-06-25,57.98
2031-06-26,57.96
2031-06-27,57.96
2031-06-28,57.95
2031-06-29,57.95
2031-06-30,57.95
2031-07-01,59.67
2031-07-02,59.65
2031-07-03,59.66
2031-07-04,59.665
2031-07-05,59.67
2031-07-06,59.67
2031-07-07,59.67
2031-07-08,59.675
2031-07-09,59.68
2031-07-10,59.68
2031-07-11,59.68
2031-07-12,59.68
2031-07-13,59.675
2031-07-14,59.67
2031-07-15,59.67
2031-07-16,59.67
2031-07-17,59.67
2031-07-18,59.67
2031-07-19,59.67
2031-07-20,59.67
2031-07-21,59.67
2031-07-22,59.67
2031-07-23,59.67
2031-07-24,59.67
2031-07-25,59.67
2031-07-26,59.67
2031-07-27,59.67
2031-07-28,59.67
2031-07-29,59.67
2031-07-30,59.67
2031-07-31,59.67
2031-08-01,61.41
2031-08-02,61.41
2031-08-03,61.41
2031-08-04,61.41
2031-08-05,61.41
2031-08-06,61.41
2031-08-07,61.41
2031-08-08,61.41
2031-08-09,61.41
2031-08-10,61.41
2031-08-11,61.41
2031-08-12,61.41
2031-08-13,61.41
2031-08-14,61.41
2031-08-15,61.41
2031-08-16,61.41
2031-08-17,61.41
2031-08-18,61.41
2031-08-19,61.41
2031-08-20,61.41
2031-08-21,61.41
2031-08-22,61.41
2031-08-23,61.41
2031-08-24,61.41
2031-08-25,61.41
2031-08-26,61.41
2031-08-27,61.41
2031-08-28,61.41
2031-08-29,61.41
2031-08-30,61.41
2031-08-31,61.41
2031-09-01,62.95
2031-09-02,62.95
2031-09-03,62.95
2031-09-04,62.95
2031-09-05,62.95
2031-09-06,62.95
2031-09-07,62.95
2031-09-08,62.95
2031-09-09,62.95
2031-09-10,62.95
2031-09-11,62.95
2031-09-12,62.95
2031-09-13,62.95
2031-09-14,62.95
2031-09-15,62.95
2031-09-16,62.95
2031-09-17,62.95
2031-09-18,62.95
2031-09-19,62.95
2031-09-20,62.95
2031-09-21,62.95
2031-09-22,62.95
2031-09-23,62.95
2031-09-24,62.95
2031-09-25,62.95
2031-09-26,62.95
2031-09-27,62.95
2031-09-28,62.95
2031-09-29,62.95
2031-09-30,62.95
2031-10-01,64.08500000000001
2031-10-02,64.08500000000001
2031-10-03,64.08500000000001
2031-10-04,64.09
2031-10-05,64.08500000000001
2031-10-06,64.08500000000001
2031-10-07,64.09
2031-10-08,64.08500000000001
2031-10-09,64.09
2031-10-10,64.08500000000001
2031-10-11,64.08500000000001
2031-10-12,64.09
2031-10-13,64.08500000000001
2031-10-14,64.08500000000001
2031-10-15,64.09
2031-10-16,64.08
2031-10-17,64.09
2031-10-18,64.08500000000001
2031-10-19,64.08500000000001
2031-10-20,64.09
2031-10-21,64.08500000000001
2031-10-22,64.08500000000001
2031-10-23,64.09
2031-10-24,64.08500000000001
2031-10-25,64.09
2031-10-26,64.08500000000001
2031-10-27,64.08500000000001
2031-10-28,64.09
2031-10-29,64.08500000000001
2031-10-30,64.08500000000001
2031-10-31,64.08500000000001
2031-11-01,64.655
2031-11-02,64.655
2031-11-03,64.655
2031-11-04,64.65
2031-11-05,64.655
2031-11-06,64.655
2031-11-07,64.65
2031-11-08,64.655
2031-11-09,64.655
2031-11-10,64.65
2031-11-11,64.655
2031-11-12,64.655
2031-11-13,64.655
2031-11-14,64.655
2031-11-15,64.655
2031-11-16,64.655
2031-11-17,64.655
2031-11-18,64.655
2031-11-19,64.655
2031-11-20,64.655
2031-11-21,64.655
2031-11-22,64.65
2031-11-23,64.655
2031-11-24,64.655
2031-11-25,64.655
2031-11-26,64.655
2031-11-27,64.655
2031-11-28,64.655
2031-11-29,64.655
2031-11-30,64.655
2031-12-01,64.55
2031-12-02,64.55
2031-12-03,64.55
2031-12-04,64.55
2031-12-05,64.55
2031-12-06,64.55
2031-12-07,64.55
2031-12-08,64.55
2031-12-09,64.55
2031-12-10,64.55
2031-12-11,64.55
2031-12-12,64.55
2031-12-13,64.55
2031-12-14,64.55
2031-12-15,64.55
2031-12-16,64.55
2031-12-17,64.55
2031-12-18,64.55
2031-12-19,64.55
2031-12-20,64.55
2031-12-21,64.55
2031-12-22,64.55
2031-12-23,64.55
2031-12-24,64.55
2031-12-25,64.55
2031-12-26,64.55
2031-12-27,64.55
2031-12-28,64.55
2031-12-29,64.55
2031-12-30,64.55
2031-12-31,64.55
