Date,Canals to Kuraz Sugar Plantations
2038-11-22,99.38499999999999
2038-11-23,99.38499999999999
2038-11-24,99.38499999999999
2038-11-25,99.38499999999999
2038-11-26,99.38499999999999
2038-11-27,99.38499999999999
2038-11-28,99.38499999999999
2038-11-29,99.38499999999999
2038-11-30,99.38499999999999
2038-12-01,97.82
2038-12-02,97.82
2038-12-03,97.82
2038-12-04,97.82
2038-12-05,97.82
2038-12-06,97.82
2038-12-07,97.82
2038-12-08,97.82
2038-12-09,97.82
2038-12-10,97.82
2038-12-11,97.82
2038-12-12,97.82
2038-12-13,97.82
2038-12-14,97.82
2038-12-15,97.82
2038-12-16,97.82
2038-12-17,97.82
2038-12-18,97.82
2038-12-19,97.82
2038-12-20,97.82
2038-12-21,97.82
2038-12-22,97.815
2038-12-23,97.82
2038-12-24,97.815
2038-12-25,97.82
2038-12-26,97.815
2038-12-27,97.81
2038-12-28,97.81
2038-12-29,97.81
2038-12-30,97.81
2038-12-31,97.81
