Date,Canals to Kuraz Sugar Plantations
2035-07-07,81.86500000000001
2035-07-08,81.875
2035-07-09,81.89
2035-07-10,81.9
2035-07-11,81.905
2035-07-12,81.91
2035-07-13,81.91
2035-07-14,81.92
2035-07-15,81.91499999999999
2035-07-16,81.91
2035-07-17,81.91
2035-07-18,81.91
2035-07-19,81.91
2035-07-20,81.91
2035-07-21,81.91
2035-07-22,81.91
2035-07-23,81.91
2035-07-24,81.91
2035-07-25,81.91
2035-07-26,81.91
2035-07-27,81.91
2035-07-28,81.91
2035-07-29,81.91
2035-07-30,81.91
2035-07-31,81.91
2035-08-01,88.1
2035-08-02,88.1
2035-08-03,88.1
2035-08-04,88.1
2035-08-05,88.1
2035-08-06,88.1
2035-08-07,88.1
2035-08-08,88.1
2035-08-09,88.1
2035-08-10,88.1
2035-08-11,88.1
2035-08-12,88.1
2035-08-13,88.1
2035-08-14,88.1
2035-08-15,88.1
2035-08-16,88.1
2035-08-17,88.1
2035-08-18,88.1
2035-08-19,88.1
2035-08-20,88.1
2035-08-21,88.1
2035-08-22,88.1
2035-08-23,88.1
2035-08-24,88.1
2035-08-25,88.1
2035-08-26,88.1
2035-08-27,88.1
2035-08-28,88.1
2035-08-29,88.1
2035-08-30,88.1
2035-08-31,88.1
2035-09-01,93.5
2035-09-02,93.5
2035-09-03,93.5
2035-09-04,93.5
2035-09-05,93.5
2035-09-06,93.5
2035-09-07,93.5
2035-09-08,93.5
2035-09-09,93.5
2035-09-10,93.5
2035-09-11,93.5
2035-09-12,93.5
2035-09-13,93.5
2035-09-14,93.5
2035-09-15,93.5
2035-09-16,93.5
2035-09-17,93.5
2035-09-18,93.5
2035-09-19,93.5
2035-09-20,93.5
2035-09-21,93.5
2035-09-22,93.5
2035-09-23,93.5
2035-09-24,93.5
2035-09-25,93.5
2035-09-26,93.5
2035-09-27,93.5
2035-09-28,93.5
2035-09-29,93.5
2035-09-30,93.5
2035-10-01,97.47
2035-10-02,97.47
2035-10-03,97.47
2035-10-04,97.47
2035-10-05,97.47
2035-10-06,97.47
2035-10-07,97.47
2035-10-08,97.47
2035-10-09,97.47
2035-10-10,97.47
2035-10-11,97.47
2035-10-12,97.47
2035-10-13,97.47
2035-10-14,97.47
2035-10-15,97.47
2035-10-16,97.47
2035-10-17,97.47
2035-10-18,97.47
2035-10-19,97.47
2035-10-20,97.47
2035-10-21,97.47
2035-10-22,97.47
2035-10-23,97.47
2035-10-24,97.47
2035-10-25,97.47
2035-10-26,97.47
2035-10-27,97.47
2035-10-28,97.47
2035-10-29,97.47
2035-10-30,97.47
2035-10-31,97.47
2035-11-01,99.475
2035-11-02,99.475
2035-11-03,99.475
2035-11-04,99.475
2035-11-05,99.475
2035-11-06,99.475
2035-11-07,99.475
2035-11-08,99.475
2035-11-09,99.475
2035-11-10,99.475
2035-11-11,99.475
2035-11-12,99.475
2035-11-13,99.475
2035-11-14,99.475
2035-11-15,99.47
2035-11-16,99.475
2035-11-17,99.475
2035-11-18,99.475
2035-11-19,99.475
2035-11-20,99.475
2035-11-21,99.475
2035-11-22,99.475
2035-11-23,99.475
2035-11-24,99.475
2035-11-25,99.475
2035-11-26,99.475
2035-11-27,99.475
2035-11-28,99.475
2035-11-29,99.475
2035-11-30,99.475
2035-12-01,99.26
2035-12-02,99.265
2035-12-03,99.26
2035-12-04,99.265
2035-12-05,99.27
2035-12-06,99.27
2035-12-07,99.27
2035-12-08,99.27
2035-12-09,99.27
2035-12-10,99.27
2035-12-11,99.27
2035-12-12,99.27
2035-12-13,99.27
2035-12-14,99.27
2035-12-15,99.27
2035-12-16,99.27
2035-12-17,99.27
2035-12-18,99.27
2035-12-19,99.27
2035-12-20,99.27
2035-12-21,99.27
2035-12-22,99.27
2035-12-23,99.27
2035-12-24,99.27
2035-12-25,99.27
2035-12-26,99.27
2035-12-27,99.27
2035-12-28,99.26
2035-12-29,99.265
2035-12-30,99.26
2035-12-31,99.26
