Date,Canals to Kuraz Sugar Plantations
2040-06-19,75.41
2040-06-20,75.41
2040-06-21,75.41499999999999
2040-06-22,75.42
2040-06-23,75.42
2040-06-24,75.42
2040-06-25,75.42500000000001
2040-06-26,75.43
2040-06-27,75.43
2040-06-28,75.44
2040-06-29,75.44
2040-06-30,75.44
2040-07-01,81.75
2040-07-02,81.775
2040-07-03,81.795
2040-07-04,81.815
2040-07-05,81.83500000000001
2040-07-06,81.85499999999999
2040-07-07,81.86500000000001
2040-07-08,81.875
2040-07-09,81.89
2040-07-10,81.9
2040-07-11,81.905
2040-07-12,81.91
2040-07-13,81.91
2040-07-14,81.92
2040-07-15,81.91499999999999
2040-07-16,81.91
2040-07-17,81.91
2040-07-18,81.91
2040-07-19,81.91
2040-07-20,81.91
2040-07-21,81.91
2040-07-22,81.91
2040-07-23,81.91
2040-07-24,81.91
2040-07-25,81.91
2040-07-26,81.91
2040-07-27,81.91
2040-07-28,81.91
2040-07-29,81.91
2040-07-30,81.91
2040-07-31,81.91
2040-08-01,88.1
2040-08-02,88.1
2040-08-03,88.1
2040-08-04,88.1
2040-08-05,88.1
2040-08-06,88.1
2040-08-07,88.1
2040-08-08,88.1
2040-08-09,88.1
2040-08-10,88.1
2040-08-11,88.1
2040-08-12,88.1
2040-08-13,88.1
2040-08-14,88.1
2040-08-15,88.1
2040-08-16,88.1
2040-08-17,88.1
2040-08-18,88.1
2040-08-19,88.1
2040-08-20,88.1
2040-08-21,88.1
2040-08-22,88.1
2040-08-23,88.1
2040-08-24,88.1
2040-08-25,88.1
2040-08-26,88.1
2040-08-27,88.1
2040-08-28,88.1
2040-08-29,88.1
2040-08-30,88.1
2040-08-31,88.1
2040-09-01,93.5
2040-09-02,93.5
2040-09-03,93.5
2040-09-04,93.5
2040-09-05,93.5
2040-09-06,93.5
2040-09-07,93.5
2040-09-08,93.5
2040-09-09,93.5
2040-09-10,93.5
2040-09-11,93.5
2040-09-12,93.5
2040-09-13,93.5
2040-09-14,93.5
2040-09-15,93.5
2040-09-16,93.5
2040-09-17,93.5
2040-09-18,93.5
2040-09-19,93.5
2040-09-20,93.5
2040-09-21,93.5
2040-09-22,93.5
2040-09-23,93.5
2040-09-24,93.5
2040-09-25,93.5
2040-09-26,93.5
2040-09-27,93.5
2040-09-28,93.5
2040-09-29,93.5
2040-09-30,93.5
2040-10-01,97.47
2040-10-02,97.47
2040-10-03,97.47
2040-10-04,97.47
2040-10-05,97.47
2040-10-06,97.47
2040-10-07,97.47
2040-10-08,97.47
2040-10-09,97.47
2040-10-10,97.47
2040-10-11,97.47
2040-10-12,97.47
2040-10-13,97.47
2040-10-14,97.47
2040-10-15,97.47
2040-10-16,97.47
2040-10-17,97.47
2040-10-18,97.47
2040-10-19,97.47
2040-10-20,97.47
2040-10-21,97.47
2040-10-22,97.47
2040-10-23,97.47
2040-10-24,97.47
2040-10-25,97.47
2040-10-26,97.47
2040-10-27,97.47
2040-10-28,97.47
2040-10-29,97.47
2040-10-30,97.47
2040-10-31,97.47
2040-11-01,99.475
2040-11-02,99.475
2040-11-03,99.475
2040-11-04,99.475
2040-11-05,99.475
2040-11-06,99.475
2040-11-07,99.475
2040-11-08,99.475
2040-11-09,99.47
2040-11-10,99.475
2040-11-11,99.475
2040-11-12,99.475
2040-11-13,99.475
2040-11-14,99.475
2040-11-15,99.475
2040-11-16,99.475
2040-11-17,99.475
2040-11-18,99.475
2040-11-19,99.475
2040-11-20,99.475
2040-11-21,99.475
2040-11-22,99.475
2040-11-23,99.475
2040-11-24,99.475
2040-11-25,99.475
2040-11-26,99.475
2040-11-27,99.475
2040-11-28,99.475
2040-11-29,99.475
2040-11-30,99.475
2040-12-01,99.26
2040-12-02,99.265
2040-12-03,99.26
2040-12-04,99.265
2040-12-05,99.27
2040-12-06,99.27
2040-12-07,99.27
2040-12-08,99.27
2040-12-09,99.27
2040-12-10,99.27
2040-12-11,99.27
2040-12-12,99.27
2040-12-13,99.27
2040-12-14,99.27
2040-12-15,99.27
2040-12-16,99.27
2040-12-17,99.27
2040-12-18,99.27
2040-12-19,99.27
2040-12-20,99.27
2040-12-21,99.27
2040-12-22,99.27
2040-12-23,99.27
2040-12-24,99.27
2040-12-25,99.27
2040-12-26,99.27
2040-12-27,99.27
2040-12-28,99.26
2040-12-29,99.265
2040-12-30,99.26
2040-12-31,99.26
